HGNC ID	Approved symbol	RefSeq IDs	Ensembl gene ID
HGNC:6698	LRP6		ENSG00000070018
HGNC:6699	LRP7		
HGNC:6700	LRP8	NM_004631	ENSG00000157193
HGNC:52561	LRP8-DT	NR_131923	ENSG00000225675
HGNC:14553	LRP10		ENSG00000197324
HGNC:16936	LRP11	NM_032832	ENSG00000120256
HGNC:31708	LRP12	NM_013437	ENSG00000147650
HGNC:6701	LRPAP1		ENSG00000163956
HGNC:15714	LRPPRC	NM_133259	ENSG00000138095
HGNC:19742	LRR1	NM_203467	ENSG00000165501
HGNC:14307	LRRC1	NM_025168	ENSG00000137269
HGNC:14676	LRRC2		ENSG00000163827
HGNC:15571	LRRC2-AS1	NR_073385	
HGNC:54785	LRRC2P1	NG_021538	ENSG00000227180
HGNC:14965	LRRC3		ENSG00000160233
HGNC:43636	LRRC3-DT	NR_047476	ENSG00000229356
HGNC:28105	LRRC3B	NM_052953	ENSG00000179796
HGNC:55847	LRRC3B-AS1		ENSG00000225386
HGNC:40034	LRRC3C		ENSG00000204913
HGNC:1270	LRRC3DN		
HGNC:15586	LRRC4	NM_022143	ENSG00000128594
HGNC:25042	LRRC4B	NM_001080457	ENSG00000131409
HGNC:29317	LRRC4C	NM_020929	ENSG00000148948
HGNC:18531	LRRC7	NM_020794	ENSG00000033122
HGNC:40843	LRRC7-AS1		ENSG00000237919
HGNC:19027	LRRC8A	NM_019594	ENSG00000136802
HGNC:30692	LRRC8B	NM_015350	ENSG00000197147
HGNC:25075	LRRC8C	NM_032270	ENSG00000171488
HGNC:53731	LRRC8C-DT	NR_033981	ENSG00000231999
HGNC:16992	LRRC8D	NM_018103	ENSG00000171492
HGNC:55186	LRRC8D-DT		ENSG00000272931
HGNC:26272	LRRC8E	NM_025061	ENSG00000171017
HGNC:19848	LRRC9	NM_001355272	ENSG00000131951
HGNC:20264	LRRC10	NM_201550	ENSG00000198812
HGNC:37215	LRRC10B	NM_001145077	ENSG00000204950
HGNC:20419	LRRC14	NM_014665	ENSG00000160959
HGNC:37268	LRRC14B	NM_001080478	ENSG00000185028
HGNC:20818	LRRC15		ENSG00000172061
HGNC:16895	LRRC17	NM_005824	ENSG00000128606
HGNC:23199	LRRC18	NM_001006939	ENSG00000165383
HGNC:23379	LRRC19	NM_022901	ENSG00000184434
HGNC:23421	LRRC20	NM_018239	ENSG00000172731
HGNC:19138	LRRC23	NM_006992	ENSG00000010626
HGNC:28947	LRRC24	NM_001024678	ENSG00000254402
HGNC:29806	LRRC25	NM_145256	ENSG00000175489
HGNC:31409	LRRC26	NM_001013653	ENSG00000184709
HGNC:29346	LRRC27	NM_030626	ENSG00000148814
HGNC:28355	LRRC28	NM_144598	ENSG00000168904
HGNC:30219	LRRC30	NM_001105581	ENSG00000206422
HGNC:26261	LRRC31	NM_024727	ENSG00000114248
HGNC:4161	LRRC32	NM_005512	ENSG00000137507
HGNC:28408	LRRC34	NM_153353	ENSG00000171757
HGNC:49887	LRRC34P1		ENSG00000256371
HGNC:49888	LRRC34P2		ENSG00000250464
HGNC:25615	LRRC36	NM_018296	ENSG00000159708
HGNC:29069	LRRC37A	NM_014834	ENSG00000176681
HGNC:32404	LRRC37A2	NM_001006607	ENSG00000238083
HGNC:32427	LRRC37A3	NM_199340	ENSG00000176809
HGNC:25479	LRRC37A4P	NR_002940	ENSG00000214425
HGNC:23369	LRRC37A5P	NR_034087	ENSG00000204173
HGNC:33746	LRRC37A6P	NR_003525	ENSG00000230445
HGNC:43792	LRRC37A7P	NG_026286	ENSG00000265158
HGNC:43793	LRRC37A8P	NG_028731	
HGNC:43813	LRRC37A9P	NG_028732	ENSG00000271013
HGNC:43814	LRRC37A10P	NG_028733	
HGNC:43815	LRRC37A11P	NR_033753	ENSG00000214553
HGNC:43816	LRRC37A12P		ENSG00000229259
HGNC:43817	LRRC37A13P		ENSG00000257101
HGNC:43818	LRRC37A14P		ENSG00000215771
HGNC:43819	LRRC37A15P		ENSG00000230069
HGNC:43820	LRRC37A16P		ENSG00000267023
HGNC:48365	LRRC37A17P		ENSG00000263142
HGNC:29070	LRRC37B	NM_052888	ENSG00000185158
HGNC:25390	LRRC37BP1	NR_015341	ENSG00000250462
HGNC:27005	LRRC38		ENSG00000162494
HGNC:28228	LRRC39	NM_144620	ENSG00000122477
HGNC:26004	LRRC40	NM_017768	ENSG00000066557
HGNC:16917	LRRC41	NM_006369	ENSG00000132128
HGNC:28792	LRRC42	NM_052940	ENSG00000116212
HGNC:28562	LRRC43	NM_152759	ENSG00000158113
HGNC:28302	LRRC45	NM_144999	ENSG00000169683
HGNC:25047	LRRC46	NM_033413	ENSG00000141294
HGNC:29207	LRRC47	NM_020710	ENSG00000130764
HGNC:25965	LRRC49	NM_017691	ENSG00000137821
HGNC:55526	LRRC51	NM_001145307	ENSG00000184154
HGNC:32156	LRRC52	NM_001005214	ENSG00000162763
HGNC:54044	LRRC52-AS1	NR_026744	ENSG00000237463
HGNC:25255	LRRC53		ENSG00000162621
HGNC:32324	LRRC55	NM_001005210	ENSG00000183908
HGNC:25430	LRRC56	NM_198075	ENSG00000161328
HGNC:26719	LRRC57	NM_153260	ENSG00000180979
HGNC:54680	LRRC57P1	NG_023735	ENSG00000238065
HGNC:26968	LRRC58	NM_001099678	ENSG00000163428
HGNC:28817	LRRC59	NM_018509	ENSG00000108829
HGNC:21704	LRRC61	NM_023942	ENSG00000127399
HGNC:34296	LRRC63	NM_001282460	ENSG00000173988
HGNC:34299	LRRC66	NM_001024611	ENSG00000188993
HGNC:34303	LRRC69	NM_001129890	ENSG00000214954
HGNC:35155	LRRC70	XR_042302	ENSG00000186105
HGNC:26556	LRRC71	NM_144702	ENSG00000160838
HGNC:42972	LRRC72		ENSG00000205858
HGNC:21375	LRRC73	NM_001012974	ENSG00000204052
HGNC:23346	LRRC74A	NM_194287	ENSG00000100565
HGNC:34301	LRRC74B		ENSG00000187905
HGNC:32403	LRRC75A	NM_207387	ENSG00000181350
HGNC:33155	LRRC75B	NM_207644	ENSG00000178026
HGNC:50536	LRRC77P	NR_033843	ENSG00000244227
HGNC:54091	LRRC78P	NR_136190	
HGNC:29373	LRRCC1	NM_033402	ENSG00000133739
HGNC:34300	LRRD1	NM_001045475	ENSG00000240720
HGNC:6702	LRRFIP1	NM_004735	ENSG00000124831
HGNC:32937	LRRFIP1P1	NG_033175	ENSG00000240429
HGNC:6703	LRRFIP2	NM_006309	ENSG00000093167
HGNC:54992	LRRFIP2P1	NG_022611	ENSG00000237014
HGNC:25708	LRRIQ1	NM_032165	ENSG00000133640
HGNC:28318	LRRIQ3	NM_145258	ENSG00000162620
HGNC:34298	LRRIQ4	NM_001080460	ENSG00000188306
HGNC:18608	LRRK1	NM_024652	ENSG00000154237
HGNC:18618	LRRK2	NM_198578	ENSG00000188906
HGNC:40848	LRRK2-DT		ENSG00000225342
HGNC:20980	LRRN1	NM_020873	ENSG00000175928
HGNC:16914	LRRN2	NM_006338	ENSG00000170382
HGNC:17200	LRRN3	NM_018334	ENSG00000173114
HGNC:16208	LRRN4	NM_152611	ENSG00000125872
HGNC:33724	LRRN4CL	NM_203422	ENSG00000177363
HGNC:20981	LRRN5		
HGNC:19408	LRRTM1	NM_178839	ENSG00000162951
HGNC:19409	LRRTM2		ENSG00000146006
HGNC:19410	LRRTM3	NM_178011	ENSG00000198739
HGNC:19411	LRRTM4	NM_024993	ENSG00000176204
HGNC:40889	LRRTM4-AS1	NR_110284	ENSG00000234653
HGNC:6704	LRS1		
HGNC:25135	LRSAM1	NM_138361	ENSG00000148356
HGNC:25023	LRTM1	NM_020678	ENSG00000144771
HGNC:32443	LRTM2		ENSG00000166159
HGNC:25033	LRTOMT	NM_145309	ENSG00000284922
HGNC:21769	LRWD1	NM_152892	ENSG00000161036
HGNC:6705	LSAMP	NM_002338	ENSG00000185565
HGNC:40350	LSAMP-AS1		ENSG00000240922
HGNC:13346	LSFC		
HGNC:25652	LSG1	NM_018385	ENSG00000041802
HGNC:6706	LSH		
HGNC:37824	LSINCT5	NR_145480	ENSG00000281560
HGNC:20472	LSM1	NM_014462	ENSG00000175324
HGNC:49776	LSM1P1	NG_030485	ENSG00000233551
HGNC:49777	LSM1P2		ENSG00000271679
HGNC:13940	LSM2	NM_021177	ENSG00000204392
HGNC:17874	LSM3	NM_014463	ENSG00000170860
HGNC:44346	LSM3P1	NG_012904	
HGNC:44347	LSM3P2		ENSG00000257847
HGNC:44348	LSM3P3		ENSG00000225787
HGNC:44349	LSM3P4		ENSG00000250835
HGNC:44350	LSM3P5		ENSG00000260014
HGNC:17259	LSM4		ENSG00000130520
HGNC:17162	LSM5		ENSG00000106355
HGNC:17017	LSM6	NM_007080	ENSG00000164167
HGNC:31738	LSM6P1		
HGNC:37811	LSM6P2	NG_021717	ENSG00000257730
HGNC:20470	LSM7	NM_016199	ENSG00000130332
HGNC:20471	LSM8		ENSG00000128534
HGNC:17562	LSM10	NM_032881	ENSG00000181817
HGNC:30860	LSM11	NM_173491	ENSG00000155858
HGNC:26407	LSM12	NM_152344	ENSG00000161654
HGNC:32453	LSM12P1		ENSG00000232024
HGNC:24489	LSM14A	NM_015578	ENSG00000257103
HGNC:15887	LSM14B	NM_144703	ENSG00000149657
HGNC:22036	LSMEM1	NM_182597	ENSG00000181016
HGNC:26781	LSMEM2	NM_153215	ENSG00000179564
HGNC:6707	LSP1	NM_002339	ENSG00000130592
HGNC:39716	LSP1P1	NG_023189	ENSG00000269099
HGNC:39717	LSP1P2		ENSG00000240665
HGNC:39718	LSP1P3		ENSG00000162685
HGNC:53915	LSP1P4		ENSG00000143429
HGNC:50697	LSP1P5		
HGNC:29572	LSR	NM_015925	ENSG00000105699
HGNC:6708	LSS		ENSG00000160285
HGNC:14189	LST1		ENSG00000204482
HGNC:6709	LTA		ENSG00000226979
HGNC:6710	LTA4H	NM_000895	ENSG00000111144
HGNC:6711	LTB		ENSG00000227507
HGNC:6712	LTB4H		
HGNC:6713	LTB4R		ENSG00000213903
HGNC:19260	LTB4R2		ENSG00000213906
HGNC:6714	LTBP1	NM_206943	ENSG00000049323
HGNC:6715	LTBP2	NM_000428	ENSG00000119681
HGNC:6716	LTBP3	NM_021070	ENSG00000168056
HGNC:6717	LTBP4	NM_003573	ENSG00000090006
HGNC:6718	LTBR		ENSG00000111321
HGNC:6719	LTC4S	NM_000897	ENSG00000213316
HGNC:6720	LTF	NM_002343	ENSG00000012223
HGNC:6721	LTK		ENSG00000062524
HGNC:13082	LTN1	NM_015565	ENSG00000198862
HGNC:17589	LTO1	NM_153451	ENSG00000149716
HGNC:39203	LTO1P1		ENSG00000251008
HGNC:21173	LTV1	NM_032860	ENSG00000135521
HGNC:44049	LTV1P1		ENSG00000250219
HGNC:51845	LUADT1	NR_132442	ENSG00000196634
HGNC:40992	LUARIS	NR_038276	ENSG00000231638
HGNC:6723	LUC7L	NM_201412	ENSG00000007392
HGNC:21608	LUC7L2	NM_016019	ENSG00000146963
HGNC:24309	LUC7L3	NM_016424	ENSG00000108848
HGNC:39790	LUC7L3P1		
HGNC:48498	LUCAT1	NR_103548	ENSG00000248323
HGNC:6724	LUM	NM_002345	ENSG00000139329
HGNC:51199	LUNAR1		ENSG00000278090
HGNC:32327	LURAP1	NM_001013615	ENSG00000171357
HGNC:31452	LURAP1L	NM_203403	ENSG00000153714
HGNC:49761	LURAP1L-AS1		ENSG00000235448
HGNC:14985	LUZP1	NM_033631	ENSG00000169641
HGNC:23206	LUZP2	NM_001009909	ENSG00000187398
HGNC:24971	LUZP4	NM_016383	ENSG00000102021
HGNC:44904	LUZP4P1		ENSG00000232853
HGNC:33955	LUZP6	NM_001128619	
HGNC:26904	LVRN	NM_173800	ENSG00000172901
HGNC:6725	LW		
HGNC:13347	LXN	NM_020169	ENSG00000079257
HGNC:13348	LY6D	NM_003695	ENSG00000167656
HGNC:6727	LY6E	NM_001127213	ENSG00000160932
HGNC:53728	LY6E-DT	NR_026913	ENSG00000247317
HGNC:13931	LY6G5B		ENSG00000240053
HGNC:13932	LY6G5C		ENSG00000204428
HGNC:13936	LY6G6C		ENSG00000204421
HGNC:13935	LY6G6D		ENSG00000244355
HGNC:13934	LY6G6E	NR_024541	ENSG00000255552
HGNC:13933	LY6G6F	NM_001003693	ENSG00000204424
HGNC:38821	LY6G6F-LY6G6D		ENSG00000250641
HGNC:6728	LY6H		ENSG00000176956
HGNC:24225	LY6K	NM_017527	ENSG00000160886
HGNC:52284	LY6L		ENSG00000261667
HGNC:54397	LY6S	NM_001406477	ENSG00000291309
HGNC:6730	LY9	NM_002348	ENSG00000122224
HGNC:6729	LY75		ENSG00000054219
HGNC:38828	LY75-CD302		ENSG00000248672
HGNC:16837	LY86		ENSG00000112799
HGNC:26593	LY86-AS1	NR_026970	ENSG00000216863
HGNC:17156	LY96	NM_015364	ENSG00000154589
HGNC:6733	LYAM1		
HGNC:26021	LYAR	NM_017816	ENSG00000145220
HGNC:50747	LYARP1		ENSG00000229560
HGNC:27014	LYG1	NM_174898	ENSG00000144214
HGNC:29615	LYG2	NM_175735	ENSG00000185674
HGNC:6734	LYL1	NM_005583	ENSG00000104903
HGNC:6735	LYN	NM_002350	ENSG00000254087
HGNC:29604	LYNX1	NM_177476	ENSG00000180155
HGNC:52291	LYNX1-SLURP2	NM_023946	ENSG00000284505
HGNC:6736	LYP		
HGNC:28431	LYPD1	NM_144586	ENSG00000150551
HGNC:25215	LYPD2	NM_205545	ENSG00000197353
HGNC:24880	LYPD3	NM_014400	ENSG00000124466
HGNC:28659	LYPD4	NM_173506	ENSG00000273111
HGNC:26397	LYPD5	NM_182573	ENSG00000159871
HGNC:28751	LYPD6	NM_194317	ENSG00000187123
HGNC:27018	LYPD6B	NM_177964	ENSG00000150556
HGNC:44208	LYPD8	NM_001085474	ENSG00000259823
HGNC:53735	LYPD9P		ENSG00000229703
HGNC:6737	LYPLA1		ENSG00000120992
HGNC:44005	LYPLA1P1		ENSG00000223595
HGNC:44006	LYPLA1P2		ENSG00000251483
HGNC:44007	LYPLA1P3		ENSG00000218350
HGNC:6738	LYPLA2		ENSG00000011009
HGNC:13960	LYPLA2L		
HGNC:21069	LYPLA2P1	NR_001444	ENSG00000228285
HGNC:50445	LYPLA2P2		ENSG00000269153
HGNC:50446	LYPLA2P3		ENSG00000236604
HGNC:20440	LYPLAL1	NM_138794	ENSG00000143353
HGNC:54054	LYPLAL1-AS1	NR_135822	ENSG00000228536
HGNC:50560	LYPLAL1-DT	NR_038845	ENSG00000228063
HGNC:25074	LYRM1	NM_020424	ENSG00000102897
HGNC:25229	LYRM2	NM_020466	ENSG00000083099
HGNC:21365	LYRM4	NM_020408	ENSG00000214113
HGNC:52055	LYRM4-AS1	NR_126015	
HGNC:28072	LYRM7	NM_181705	ENSG00000186687
HGNC:27314	LYRM9	NM_001076680	ENSG00000232859
HGNC:20218	LYSET		ENSG00000153485
HGNC:52396	LYSETP1		ENSG00000249514
HGNC:32070	LYSMD1	NM_212551	ENSG00000163155
HGNC:28571	LYSMD2	NM_153374	ENSG00000140280
HGNC:26969	LYSMD3	NM_198273	ENSG00000176018
HGNC:26571	LYSMD4	NM_152449	ENSG00000183060
HGNC:1968	LYST		ENSG00000143669
HGNC:41320	LYST-AS1		ENSG00000229463
HGNC:41319	LYST-IT1		
HGNC:13349	LYST2		
HGNC:14687	LYVE1	NM_016164	ENSG00000133800
HGNC:6740	LYZ	NM_000239	ENSG00000090382
HGNC:30502	LYZL1	NM_032517	ENSG00000120563
HGNC:29613	LYZL2	NM_183058	ENSG00000151033
HGNC:28387	LYZL4	NM_144634	ENSG00000157093
HGNC:29614	LYZL6	NM_020426	ENSG00000275722
HGNC:17497	LZIC	NM_032368	ENSG00000162441
HGNC:6741	LZTFL1	NM_020347	ENSG00000163818
HGNC:6742	LZTR1	NM_006767	ENSG00000099949
HGNC:13861	LZTS1	NM_021020	ENSG00000061337
HGNC:43630	LZTS1-AS1		ENSG00000253733
HGNC:29381	LZTS2	NM_032429	ENSG00000107816
HGNC:30139	LZTS3	NM_014731	ENSG00000088899
HGNC:25183	M1AP	NM_138804	ENSG00000159374
HGNC:6748	M1S1		
HGNC:6749	M3S1		
HGNC:6750	M4S1		
HGNC:6751	M6P2		
HGNC:6752	M6PR		ENSG00000003056
HGNC:55051	M6PRP1	NG_022689	ENSG00000228042
HGNC:6753	M6S1		
HGNC:6754	M7V1		
HGNC:6745	M17S1		
HGNC:6744	M130		
HGNC:6747	M195		
HGNC:6755	MAA		
HGNC:6756	MAAT1		
HGNC:6757	MAB21L1	NM_005584	ENSG00000180660
HGNC:6758	MAB21L2	NM_006439	ENSG00000181541
HGNC:26787	MAB21L3	NM_152367	ENSG00000173212
HGNC:26216	MAB21L4	NM_024861, NM_001085437	ENSG00000172478
HGNC:30215	MACC1	NM_182762	ENSG00000183742
HGNC:41257	MACC1-AS1	NR_046756	ENSG00000228598
HGNC:13664	MACF1	NM_033044	ENSG00000127603
HGNC:25052	MACIR	NM_033211	ENSG00000181751
HGNC:25572	MACO1	NM_018202	ENSG00000204178
HGNC:33244	MACOM		
HGNC:53963	MACORIS		ENSG00000237797
HGNC:29598	MACROD1	NM_014067	ENSG00000133315
HGNC:16126	MACROD2	NM_080676	ENSG00000172264
HGNC:37193	MACROD2-AS1		ENSG00000235914
HGNC:16201	MACROD2-IT1		ENSG00000227927
HGNC:4740	MACROH2A1	NM_004893	ENSG00000113648
HGNC:14453	MACROH2A2	NM_018649	ENSG00000099284
HGNC:6762	MAD1L1	NM_003550	ENSG00000002822
HGNC:6763	MAD2L1		ENSG00000164109
HGNC:55546	MAD2L1-DT		ENSG00000250938
HGNC:21059	MAD2L1BP	NM_014628	ENSG00000124688
HGNC:20019	MAD2L1P1	NG_002592	ENSG00000258445
HGNC:6764	MAD2L2	NM_006341	ENSG00000116670
HGNC:6765	MADCAM1	NM_130760	ENSG00000099866
HGNC:55315	MADCAM1-AS1		ENSG00000266933
HGNC:6766	MADD		ENSG00000110514
HGNC:40354	MADD-AS1	NR_120568	ENSG00000256746
HGNC:13731	MAEA	NM_005882	ENSG00000090316
HGNC:25929	MAEL	NM_032858	ENSG00000143194
HGNC:6776	MAF		ENSG00000178573
HGNC:24966	MAF1	NM_032272	ENSG00000179632
HGNC:56527	MAF1P1	NG_022273	ENSG00000214301
HGNC:23145	MAFA	NM_201589	ENSG00000182759
HGNC:51203	MAFA-AS1		ENSG00000254338
HGNC:6408	MAFB		ENSG00000204103
HGNC:6777	MAFD1		
HGNC:6778	MAFD2		
HGNC:6779	MAFD3		
HGNC:6780	MAFF	NM_001161572	ENSG00000185022
HGNC:6781	MAFG	NM_002359	ENSG00000197063
HGNC:56705	MAFG-AS1		ENSG00000264769
HGNC:31102	MAFIP	NR_046439	ENSG00000274847
HGNC:6782	MAFK	NM_002360	ENSG00000198517
HGNC:51525	MAFTRR	NR_104663	ENSG00000261390
HGNC:6783	MAG	NM_080600	ENSG00000105695
HGNC:6784	MAGE1		
HGNC:6788	MAGE2		
HGNC:6789	MAGE3		
HGNC:6790	MAGE4		
HGNC:6791	MAGE5		
HGNC:6792	MAGE6		
HGNC:6793	MAGE7		
HGNC:6794	MAGE8		
HGNC:6795	MAGE9		
HGNC:6785	MAGE10		
HGNC:6786	MAGE11		
HGNC:6787	MAGE12		
HGNC:6796	MAGEA1	NM_004988	ENSG00000198681
HGNC:6800	MAGEA2	NM_005361	ENSG00000268606
HGNC:19340	MAGEA2B	NM_153488	ENSG00000183305
HGNC:6801	MAGEA3	NM_005362	ENSG00000221867
HGNC:56247	MAGEA3-DT		ENSG00000287394
HGNC:6802	MAGEA4	NM_002362	ENSG00000147381
HGNC:53860	MAGEA4-AS1	NR_136578	ENSG00000229967
HGNC:6803	MAGEA5P	NR_171383	ENSG00000242520
HGNC:6804	MAGEA6	NM_005363	ENSG00000197172
HGNC:55139	MAGEA6-DT		ENSG00000286051
HGNC:6805	MAGEA7P	NG_001156	ENSG00000224732
HGNC:6806	MAGEA8	NM_005364	ENSG00000156009
HGNC:45093	MAGEA8-AS1	NR_102703	ENSG00000230899
HGNC:6807	MAGEA9	NM_005365	ENSG00000123584
HGNC:31909	MAGEA9B	NM_001080790	ENSG00000267978
HGNC:6797	MAGEA10	NM_021048	ENSG00000124260
HGNC:6798	MAGEA11	NM_005366	ENSG00000185247
HGNC:6799	MAGEA12	NM_005367	ENSG00000213401
HGNC:35154	MAGEA13P	XR_040398	ENSG00000183981
HGNC:6808	MAGEB1	NM_002363	ENSG00000214107
HGNC:6809	MAGEB2	NM_002364	ENSG00000099399
HGNC:6810	MAGEB3	NM_002365	ENSG00000198798
HGNC:6811	MAGEB4	NM_002367	ENSG00000120289
HGNC:23795	MAGEB5	NM_001271752	ENSG00000188408
HGNC:23796	MAGEB6	NM_173523	ENSG00000176746
HGNC:28824	MAGEB6B	NG_008389	ENSG00000232030
HGNC:25377	MAGEB10	NM_182506	ENSG00000177689
HGNC:21188	MAGEB16		ENSG00000189023
HGNC:17418	MAGEB17	NM_001277307	ENSG00000182798
HGNC:56739	MAGEB17-AS1		ENSG00000238178
HGNC:28515	MAGEB18	NM_173699	ENSG00000176774
HGNC:6812	MAGEC1	NM_005462	ENSG00000155495
HGNC:13574	MAGEC2	NM_016249	ENSG00000046774
HGNC:23798	MAGEC3	NM_138702	ENSG00000165509
HGNC:6813	MAGED1	NM_001005332	ENSG00000179222
HGNC:16353	MAGED2	NM_014599	ENSG00000102316
HGNC:23793	MAGED4	NM_001098800	ENSG00000154545
HGNC:22880	MAGED4B		ENSG00000187243
HGNC:24934	MAGEE1	NM_020932	ENSG00000198934
HGNC:24935	MAGEE2	NM_138703	ENSG00000186675
HGNC:29639	MAGEF1	NM_022149	ENSG00000177383
HGNC:24092	MAGEH1	NM_014061	ENSG00000187601
HGNC:6814	MAGEL2	NM_019066	ENSG00000254585
HGNC:946	MAGI1	NM_004742	ENSG00000151276
HGNC:40091	MAGI1-AS1		ENSG00000240175
HGNC:42436	MAGI1-IT1		ENSG00000272610
HGNC:18957	MAGI2	NM_012301	ENSG00000187391
HGNC:40860	MAGI2-AS1		ENSG00000251276
HGNC:40861	MAGI2-AS2		ENSG00000226978
HGNC:40862	MAGI2-AS3	NR_038343	ENSG00000234456
HGNC:30058	MAGI2-IT1		
HGNC:29647	MAGI3	NM_152900	ENSG00000081026
HGNC:30006	MAGIX	NM_024859	ENSG00000269313
HGNC:6815	MAGOH	NM_002370	ENSG00000162385
HGNC:49539	MAGOH-DT	NR_038953	ENSG00000226754
HGNC:30148	MAGOH2P	NR_049723	ENSG00000264176
HGNC:20020	MAGOH3P	NG_002581	ENSG00000270975
HGNC:25504	MAGOHB	NM_018048	ENSG00000111196
HGNC:28880	MAGT1	NM_032121	ENSG00000102158
HGNC:51558	MAILR	NR_126338	ENSG00000253320
HGNC:26198	MAIP1	NM_024520	ENSG00000162972
HGNC:27441	MAJIN	NM_001037225	ENSG00000168070
HGNC:6816	MAK	NM_005906	ENSG00000111837
HGNC:13703	MAK16	NM_032509	ENSG00000198042
HGNC:6817	MAL	NM_002371	ENSG00000172005
HGNC:13634	MAL2	NM_052886	ENSG00000147676
HGNC:53626	MAL2-AS1		ENSG00000253972
HGNC:29665	MALAT1	NR_002819	ENSG00000251562
HGNC:49009	MALINC1	NR_102739	ENSG00000245146
HGNC:6818	MALL	NM_005434	ENSG00000144063
HGNC:55038	MALLP1		ENSG00000282785
HGNC:55039	MALLP2		ENSG00000283270
HGNC:24331	MALRD1	NM_001142308	ENSG00000204740
HGNC:21721	MALSU1	NM_138446	ENSG00000156928
HGNC:6819	MALT1	NM_006785	ENSG00000172175
HGNC:55306	MALT1-AS1	NR_164150	ENSG00000267226
HGNC:6820	MAM		
HGNC:23673	MAMDC2	NM_153267	ENSG00000165072
HGNC:48719	MAMDC2-AS1		ENSG00000204706
HGNC:24083	MAMDC4	NM_206920	ENSG00000177943
HGNC:13632	MAML1	NM_014757	ENSG00000161021
HGNC:16259	MAML2		ENSG00000184384
HGNC:16272	MAML3		ENSG00000196782
HGNC:2568	MAMLD1	NM_005491	ENSG00000013619
HGNC:26689	MAMSTR	NM_182574	ENSG00000176909
HGNC:6821	MAN1A1	NM_005907	ENSG00000111885
HGNC:6822	MAN1A2	NM_006699	ENSG00000198162
HGNC:50488	MAN1A2P1		ENSG00000267799
HGNC:6823	MAN1B1	NM_016219	ENSG00000177239
HGNC:48715	MAN1B1-DT	NR_027447	ENSG00000268996
HGNC:19080	MAN1C1	NM_020379	ENSG00000117643
HGNC:6824	MAN2A1		ENSG00000112893
HGNC:54821	MAN2A1-DT		ENSG00000271849
HGNC:6825	MAN2A2	NM_006122	ENSG00000196547
HGNC:6826	MAN2B1		ENSG00000104774
HGNC:29623	MAN2B2	NM_015274	ENSG00000013288
HGNC:6827	MAN2C1		ENSG00000140400
HGNC:6828	MANA1		
HGNC:6829	MANA2		
HGNC:6830	MANB		
HGNC:6831	MANBA	NM_005908	ENSG00000109323
HGNC:15799	MANBAL	NM_022077	ENSG00000101363
HGNC:6832	MANBB		
HGNC:44678	MANCR	NR_024475	ENSG00000231298
HGNC:21072	MANEA	NM_024641	ENSG00000172469
HGNC:43732	MANEA-DT	NR_047502	ENSG00000261366
HGNC:26452	MANEAL	NM_152496	ENSG00000185090
HGNC:54641	MANEALP1	NG_021523	ENSG00000214070
HGNC:15461	MANF	NM_006010	ENSG00000145050
HGNC:25505	MANSC1	NM_018050	ENSG00000111261
HGNC:40023	MANSC4		ENSG00000205693
HGNC:6833	MAOA	NM_000240	ENSG00000189221
HGNC:6834	MAOB	NM_000898	ENSG00000069535
HGNC:6835	MAP1A	NM_002373	ENSG00000166963
HGNC:6836	MAP1B	NM_005909	ENSG00000131711
HGNC:6837	MAP1L		
HGNC:6838	MAP1LC3A	NM_181509	ENSG00000101460
HGNC:13352	MAP1LC3B		ENSG00000140941
HGNC:34390	MAP1LC3B2	NM_001085481	ENSG00000258102
HGNC:49783	MAP1LC3BP1		ENSG00000231909
HGNC:13353	MAP1LC3C	NM_001004343	ENSG00000197769
HGNC:31004	MAP1LC3P		ENSG00000267647
HGNC:15715	MAP1S	NM_018174	ENSG00000130479
HGNC:6839	MAP2	NM_001039538	ENSG00000078018
HGNC:6840	MAP2K1		ENSG00000169032
HGNC:6841	MAP2K1P1	NG_001273	ENSG00000254013
HGNC:6842	MAP2K2		ENSG00000126934
HGNC:6843	MAP2K3	NM_145109	ENSG00000034152
HGNC:6844	MAP2K4		ENSG00000065559
HGNC:43837	MAP2K4P1		ENSG00000269904
HGNC:6845	MAP2K5	NM_145162	ENSG00000137764
HGNC:55261	MAP2K5-DT		ENSG00000270964
HGNC:6846	MAP2K6	NM_002758	ENSG00000108984
HGNC:6847	MAP2K7		ENSG00000076984
HGNC:6848	MAP3K1	NM_005921	ENSG00000095015
HGNC:6854	MAP3K2	NM_006609	ENSG00000169967
HGNC:54088	MAP3K2-DT		ENSG00000236682
HGNC:6855	MAP3K3	NM_002401	ENSG00000198909
HGNC:6856	MAP3K4		ENSG00000085511
HGNC:55048	MAP3K4-AS1		ENSG00000272841
HGNC:6857	MAP3K5		ENSG00000197442
HGNC:40358	MAP3K5-AS1	NR_125858	ENSG00000234263
HGNC:56125	MAP3K5-AS2	NR_134635	ENSG00000286646
HGNC:6858	MAP3K6	NM_004672	ENSG00000142733
HGNC:6859	MAP3K7	NM_145331	ENSG00000135341
HGNC:16457	MAP3K7CL	NM_020152	ENSG00000156265
HGNC:6860	MAP3K8	NM_005204	ENSG00000107968
HGNC:6861	MAP3K9		ENSG00000006432
HGNC:53189	MAP3K9-DT		ENSG00000259153
HGNC:6849	MAP3K10	NM_002446	ENSG00000130758
HGNC:6850	MAP3K11		ENSG00000173327
