"","Chr","Start","ID","Gene","bp_cum"
"14257",8,100428834,"ENSG00000253842","AP003472.2",14257
"14258",8,100475675,"ENSG00000253666","AP000424.1",14258
"14259",8,100492528,"ENSG00000254364","AP000424.2",14259
"14260",8,100509752,"ENSG00000186106","ANKRD46",14260
"14261",8,100572882,"ENSG00000174226","SNX31",14261
"14262",8,100618581,"ENSG00000253740","AP001205.1",14262
"14263",8,100685816,"ENSG00000070756","PABPC1",14263
"14264",8,100916525,"ENSG00000164924","YWHAZ",14264
"14265",8,101052054,"ENSG00000248599","AC018781.1",14265
"14266",8,101122145,"ENSG00000253395","AP003469.2",14266
"14267",8,101139665,"ENSG00000253737","AP003469.3",14267
"14268",8,101166805,"ENSG00000261087","AP003469.4",14268
"14269",8,101177878,"ENSG00000120963","ZNF706",14269
"14270",8,101208148,"ENSG00000271882","AP001330.5",14270
"14271",8,101261541,"ENSG00000253679","AP001330.2",14271
"14272",8,101287445,"ENSG00000253282","AP001330.1",14272
"14273",8,101387299,"ENSG00000253644","AP001208.1",14273
"14274",8,101411873,"ENSG00000254084","AP001208.2",14274
"14275",8,101461177,"ENSG00000254024","AP001207.3",14275
"14276",8,101492432,"ENSG00000083307","GRHL2",14276
"14277",8,101686543,"ENSG00000104490","NCALD",14277
"14278",8,101686547,"ENSG00000253629","AP000426.1",14278
"14279",8,102204502,"ENSG00000048392","RRM2B",14279
"14280",8,102239394,"ENSG00000246263","UBR5-AS1",14280
"14281",8,102253012,"ENSG00000104517","UBR5",14281
"14282",8,102256392,"ENSG00000272037","AP002907.1",14282
"14283",8,102528740,"ENSG00000253633","AP002852.1",14283
"14284",8,102551572,"ENSG00000155087","ODF1",14284
"14285",8,102648779,"ENSG00000155090","KLF10",14285
"14286",8,102805517,"ENSG00000253669","GASAL1",14286
"14287",8,102826357,"ENSG00000155096","AZIN1",14287
"14288",8,102854455,"ENSG00000253385","AP003696.1",14288
"14289",8,102864300,"ENSG00000253320","AZIN1-AS1",14289
"14290",8,102891876,"ENSG00000253263","AP003354.1",14290
"14291",8,102978785,"ENSG00000254281","AP003354.2",14291
"14292",8,103020187,"ENSG00000254236","AP003550.1",14292
"14293",8,103021063,"ENSG00000155097","ATP6V1C1",14293
"14294",8,103121032,"ENSG00000250929","LINC01181",14294
"14295",8,103132963,"ENSG00000236939","BAALC-AS2",14295
"14296",8,103140710,"ENSG00000164929","BAALC",14296
"14297",8,103156990,"ENSG00000247081","BAALC-AS1",14297
"14298",8,103228425,"ENSG00000253851","AC025370.1",14298
"14299",8,103298433,"ENSG00000164930","FZD6",14299
"14300",8,103371515,"ENSG00000164932","CTHRC1",14300
"14301",8,103383078,"ENSG00000266289","AC012213.3",14301
"14302",8,103398635,"ENSG00000164933","SLC25A32",14302
"14303",8,103414714,"ENSG00000164934","DCAF13",14303
"14304",8,103464389,"ENSG00000261670","AC012213.2",14304
"14305",8,103481266,"ENSG00000271830","AC012213.4",14305
"14306",8,103483398,"ENSG00000253477","AC012213.1",14306
"14307",8,103500748,"ENSG00000176406","RIMS2",14307
"14308",8,104330324,"ENSG00000147647","DPYS",14308
"14309",8,104339087,"ENSG00000164935","DCSTAMP",14309
"14310",8,104489231,"ENSG00000147650","LRP12",14310
"14311",8,104590733,"ENSG00000169946","ZFPM2",14311
"14312",8,104699479,"ENSG00000283157","AC012564.1",14312
"14313",8,105142860,"ENSG00000254041","AC021546.1",14313
"14314",8,105662352,"ENSG00000253420","AC103853.1",14314
"14315",8,105826570,"ENSG00000253526","AC090802.1",14315
"14316",8,106265435,"ENSG00000254021","AC027031.1",14316
"14317",8,106270144,"ENSG00000254615","AC027031.2",14317
"14318",8,106359476,"ENSG00000164830","OXR1",14318
"14319",8,106520474,"ENSG00000253582","AC090579.1",14319
"14320",8,106759483,"ENSG00000174429","ABRA",14320
"14321",8,107249482,"ENSG00000154188","ANGPT1",14321
"14322",8,107899316,"ENSG00000147655","RSPO2",14322
"14323",8,108201216,"ENSG00000104408","EIF3E",14323
"14324",8,108226200,"ENSG00000253754","AC087620.1",14324
"14325",8,108443601,"ENSG00000104412","EMC2",14325
"14326",8,108581062,"ENSG00000253949","AC022634.2",14326
"14327",8,108606850,"ENSG00000164841","TMEM74",14327
"14328",8,108895029,"ENSG00000253796","AC104248.1",14328
"14329",8,109086621,"ENSG00000174417","TRHR",14329
"14330",8,109240919,"ENSG00000120526","NUDCD1",14330
"14331",8,109298598,"ENSG00000250267","AC021237.1",14331
"14332",8,109334324,"ENSG00000120533","ENY2",14332
"14333",8,109362477,"ENSG00000205038","PKHD1L1",14333
"14334",8,109539711,"ENSG00000147654","EBAG9",14334
"14335",8,109573978,"ENSG00000147642","SYBU",14335
"14336",8,109644115,"ENSG00000248050","AC079061.1",14336
"14337",8,109963645,"ENSG00000164794","KCNV1",14337
"14338",8,109973943,"ENSG00000255402","AC027451.1",14338
"14339",8,110334743,"ENSG00000253956","AC073023.1",14339
"14340",8,110609241,"ENSG00000253122","AC025366.1",14340
"14341",8,110766863,"ENSG00000253717","AP005357.1",14341
"14342",8,110937690,"ENSG00000253877","LINC01608",14342
"14343",8,111098961,"ENSG00000253103","LINC01609",14343
"14344",8,111179193,"ENSG00000253489","AC009930.1",14344
"14345",8,111376639,"ENSG00000253434","LINC02237",14345
"14346",8,112222928,"ENSG00000164796","CSMD3",14346
"14347",8,113600310,"ENSG00000253207","AC103993.1",14347
"14348",8,114282067,"ENSG00000254339","AC064802.1",14348
"14349",8,115408496,"ENSG00000104447","TRPS1",14349
"14350",8,115509602,"ENSG00000227170","AF178030.1",14350
"14351",8,115950511,"ENSG00000249917","LINC00536",14351
"14352",8,116402543,"ENSG00000253672","AC105177.1",14352
"14353",8,116642130,"ENSG00000147677","EIF3H",14353
"14354",8,116766503,"ENSG00000147679","UTP23",14354
"14355",8,116845935,"ENSG00000164754","RAD21",14355
"14356",8,116874424,"ENSG00000253327","RAD21-AS1",14356
"14357",8,116938199,"ENSG00000205002","AARD",14357
"14358",8,116950273,"ENSG00000164756","SLC30A8",14358
"14359",8,117520713,"ENSG00000164758","MED30",14359
"14360",8,117794490,"ENSG00000182197","EXT1",14360
"14361",8,118189459,"ENSG00000177570","SAMD12",14361
"14362",8,118282139,"ENSG00000225885","AC023590.1",14362
"14363",8,118621001,"ENSG00000281641","SAMD12-AS1",14363
"14364",8,118923557,"ENSG00000164761","TNFRSF11B",14364
"14365",8,118995452,"ENSG00000184374","COLEC10",14365
"14366",8,119062942,"ENSG00000254278","AC107953.2",14366
"14367",8,119165034,"ENSG00000147676","MAL2",14367
"14368",8,119215111,"ENSG00000253972","MAL2-AS1",14368
"14369",8,119416306,"ENSG00000136999","NOV",14369
"14370",8,119419910,"ENSG00000253398","AC021733.1",14370
"14371",8,119557086,"ENSG00000136960","ENPP2",14371
"14372",8,119730775,"ENSG00000064313","TAF2",14372
"14373",8,119833976,"ENSG00000136982","DSCC1",14373
"14374",8,119867419,"ENSG00000245330","AP005717.1",14374
"14375",8,119873717,"ENSG00000155792","DEPTOR",14375
"14376",8,120052180,"ENSG00000254343","AC091563.1",14376
"14377",8,120059780,"ENSG00000187955","COL14A1",14377
"14378",8,120380761,"ENSG00000172172","MRPL13",14378
"14379",8,120445400,"ENSG00000172167","MTBP",14379
"14380",8,120535745,"ENSG00000172164","SNTB1",14380
"14381",8,120761253,"ENSG00000248318","AC104958.1",14381
"14382",8,120812219,"ENSG00000272502","AC104958.2",14382
"14383",8,120913065,"ENSG00000253619","AC068413.1",14383
"14384",8,121612116,"ENSG00000170961","HAS2",14384
"14385",8,121639293,"ENSG00000248690","HAS2-AS1",14385
"14386",8,121671773,"ENSG00000254209","AC104233.2",14386
"14387",8,121679126,"ENSG00000248478","AC104233.1",14387
"14388",8,121884724,"ENSG00000254018","AC104036.1",14388
"14389",8,121954640,"ENSG00000254303","AC037486.1",14389
"14390",8,122414332,"ENSG00000255364","SMILR",14390
"14391",8,122485515,"ENSG00000255325","AC108136.1",14391
"14392",8,122670385,"ENSG00000253819","LINC01151",14392
"14393",8,122700269,"ENSG00000263443","AC100872.1",14393
"14394",8,122779971,"ENSG00000272384","AC016405.3",14394
"14395",8,122780760,"ENSG00000272043","AC016405.2",14395
"14396",8,122781394,"ENSG00000178764","ZHX2",14396
"14397",8,122977026,"ENSG00000259631","AC104316.2",14397
"14398",8,123002560,"ENSG00000253607","AC104316.1",14398
"14399",8,123013164,"ENSG00000136986","DERL1",14399
"14400",8,123041968,"ENSG00000156787","TBC1D31",14400
"14401",8,123178960,"ENSG00000147689","FAM83A",14401
"14402",8,123181638,"ENSG00000253258","AC068228.1",14402
"14403",8,123201172,"ENSG00000204949","FAM83A-AS1",14403
"14404",8,123219957,"ENSG00000189376","C8orf76",14404
"14405",8,123226189,"ENSG00000259305","ZHX1-C8orf76",14405
"14406",8,123248451,"ENSG00000165156","ZHX1",14406
"14407",8,123319850,"ENSG00000156802","ATAD2",14407
"14408",8,123416725,"ENSG00000156795","WDYHV1",14408
"14409",8,123497889,"ENSG00000156804","FBXO32",14409
"14410",8,123563070,"ENSG00000254113","AC090193.2",14410
"14411",8,123614225,"ENSG00000253286","AC090193.1",14411
"14412",8,123645527,"ENSG00000175946","KLHL38",14412
"14413",8,123680794,"ENSG00000104537","ANXA13",14413
"14414",8,123768456,"ENSG00000176853","FAM91A1",14414
"14415",8,123851987,"ENSG00000214814","FER1L6",14415
"14416",8,123924759,"ENSG00000254000","AC090753.1",14416
"14417",8,123984138,"ENSG00000181171","FER1L6-AS1",14417
"14418",8,124036010,"ENSG00000254249","AC100871.2",14418
"14419",8,124046073,"ENSG00000253868","FER1L6-AS2",14419
"14420",8,124192671,"ENSG00000214803","AC090921.1",14420
"14421",8,124271683,"ENSG00000253227","AC090192.2",14421
"14422",8,124306189,"ENSG00000164983","TMEM65",14422
"14423",8,124450820,"ENSG00000183665","TRMT12",14423
"14424",8,124462485,"ENSG00000245149","RNF139-AS1",14424
"14425",8,124474738,"ENSG00000170881","RNF139",14425
"14426",8,124488485,"ENSG00000147687","TATDN1",14426
"14427",8,124488510,"ENSG00000253106","AC090198.1",14427
"14428",8,124539103,"ENSG00000147684","NDUFB9",14428
"14429",8,124550790,"ENSG00000170873","MTSS1",14429
"14430",8,124579631,"ENSG00000272486","AC090922.1",14430
"14431",8,124811226,"ENSG00000255491","AC100858.3",14431
"14432",8,124848737,"ENSG00000249816","LINC00964",14432
"14433",8,124936524,"ENSG00000255313","AC100858.2",14433
"14434",8,124973298,"ENSG00000180938","ZNF572",14434
"14435",8,124996985,"ENSG00000253513","AC009908.1",14435
"14436",8,124998497,"ENSG00000104549","SQLE",14436
"14437",8,125024260,"ENSG00000164961","WASHC5",14437
"14438",8,125040684,"ENSG00000253167","WASHC5-AS1",14438
"14439",8,125091679,"ENSG00000156831","NSMCE2",14439
"14440",8,125348196,"ENSG00000254431","AC084083.1",14440
"14441",8,125430321,"ENSG00000173334","TRIB1",14441
"14442",8,125466939,"ENSG00000253111","AC091114.1",14442
"14443",8,125749055,"ENSG00000253470","AC016074.1",14443
"14444",8,125922308,"ENSG00000245164","LINC00861",14444
"14445",8,125998994,"ENSG00000254227","AC024681.2",14445
"14446",8,126325495,"ENSG00000244791","AC087667.1",14446
"14447",8,126474189,"ENSG00000253427","AC084116.2",14447
"14448",8,126498149,"ENSG00000253220","AC084116.1",14448
"14449",8,126518698,"ENSG00000253530","AC084116.3",14449
"14450",8,126552442,"ENSG00000168672","FAM84B",14450
"14451",8,126556323,"ENSG00000253438","PCAT1",14451
"14452",8,126766876,"ENSG00000253573","AC024382.1",14452
"14453",8,127079874,"ENSG00000282961","PRNCR1",14453
"14454",8,127289817,"ENSG00000246228","CASC8",14454
"14455",8,127322183,"ENSG00000212993","POU5F1B",14455
"14456",8,127400399,"ENSG00000280997","CCAT2",14456
"14457",8,127686343,"ENSG00000249375","CASC11",14457
"14458",8,127735434,"ENSG00000136997","MYC",14458
"14459",8,127794533,"ENSG00000249859","PVT1",14459
"14460",8,128634199,"ENSG00000229140","CCDC26",14460
"14461",8,129415949,"ENSG00000253926","AC011257.1",14461
"14462",8,129685401,"ENSG00000285108","AC103718.1",14462
"14463",8,129748196,"ENSG00000147697","GSDMC",14463
"14464",8,129832301,"ENSG00000254317","AC022973.4",14464
"14465",8,129839593,"ENSG00000153310","FAM49B",14465
"14466",8,129890465,"ENSG00000254263","AC022973.3",14466
"14467",8,129939856,"ENSG00000253720","AC022973.2",14467
"14468",8,130052104,"ENSG00000153317","ASAP1",14468
"14469",8,130595299,"ENSG00000253656","AC090987.1",14469
"14470",8,130780301,"ENSG00000155897","ADCY8",14470
"14471",8,130935409,"ENSG00000253992","AC103726.2",14471
"14472",8,131130388,"ENSG00000253407","AC087341.1",14472
"14473",8,131308545,"ENSG00000253507","AC104257.1",14473
"14474",8,131904088,"ENSG00000132294","EFR3A",14474
"14475",8,132024220,"ENSG00000253117","OC90",14475
"14476",8,132024238,"ENSG00000258417","AC100868.1",14476
"14477",8,132061486,"ENSG00000132297","HHLA1",14477
"14478",8,132120858,"ENSG00000184156","KCNQ3",14478
"14479",8,132560498,"ENSG00000253521","HPYR1",14479
"14480",8,132571953,"ENSG00000129295","LRRC6",14480
"14481",8,132685007,"ENSG00000165071","TMEM71",14481
"14482",8,132775358,"ENSG00000129292","PHF20L1",14482
"14483",8,132838117,"ENSG00000223697","AF230666.1",14483
"14484",8,132866958,"ENSG00000042832","TG",14484
"14485",8,133036724,"ENSG00000155926","SLA",14485
"14486",8,133191039,"ENSG00000104415","WISP1",14486
"14487",8,133237171,"ENSG00000104419","NDRG1",14487
"14488",8,133454848,"ENSG00000008513","ST3GAL1",14488
"14489",8,133573183,"ENSG00000261220","AC103706.1",14489
"14490",8,133771409,"ENSG00000253561","AC133634.1",14490
"14491",8,133775551,"ENSG00000253165","AC090821.1",14491
"14492",8,133886496,"ENSG00000253593","AC110741.1",14492
"14493",8,134211865,"ENSG00000253627","AC105180.1",14493
"14494",8,134477788,"ENSG00000066827","ZFAT",14494
"14495",8,134598071,"ENSG00000248492","ZFAT-AS1",14495
"14496",8,134722947,"ENSG00000272456","AC087045.2",14496
"14497",8,134792020,"ENSG00000259820","AC083843.3",14497
"14498",8,134832747,"ENSG00000254028","AC083843.2",14498
"14499",8,134838069,"ENSG00000253433","AC083843.1",14499
"14500",8,134849935,"ENSG00000251218","AC103764.1",14500
"14501",8,135234131,"ENSG00000254083","LINC01591",14501
"14502",8,135455865,"ENSG00000254372","AC040914.1",14502
"14503",8,135457457,"ENSG00000131773","KHDRBS3",14503
"14504",8,136047021,"ENSG00000253248","AC079098.1",14504
"14505",8,136489448,"ENSG00000253839","AC013546.1",14505
"14506",8,136530798,"ENSG00000254101","LINC02055",14506
"14507",8,137809444,"ENSG00000253288","AC046195.1",14507
"14508",8,137852327,"ENSG00000254361","AC046195.2",14508
"14509",8,138063268,"ENSG00000253988","AC079015.1",14509
"14510",8,138130023,"ENSG00000147724","FAM135B",14510
"14511",8,138588235,"ENSG00000169436","COL22A1",14511
"14512",8,139096305,"ENSG00000253432","AC027541.1",14512
"14513",8,139114193,"ENSG00000253783","AC100807.1",14513
"14514",8,139460062,"ENSG00000254258","AC087354.1",14514
"14515",8,139600838,"ENSG00000169427","KCNK9",14515
"14516",8,139730343,"ENSG00000167632","TRAPPC9",14516
"14517",8,139911238,"ENSG00000253574","AC021744.1",14517
"14518",8,140505813,"ENSG00000259891","AC107375.1",14518
"14519",8,140511298,"ENSG00000104472","CHRAC1",14519
"14520",8,140520156,"ENSG00000123908","AGO2",14520
"14521",8,140636281,"ENSG00000280303","ERICD",14521
"14522",8,140657900,"ENSG00000169398","PTK2",14522
"14523",8,141055290,"ENSG00000253266","AC100860.1",14523
"14524",8,141117278,"ENSG00000105339","DENND3",14524
"14525",8,141126044,"ENSG00000253210","AC040970.1",14525
"14526",8,141207166,"ENSG00000022567","SLC45A4",14526
"14527",8,141252286,"ENSG00000253307","AC011676.1",14527
"14528",8,141254565,"ENSG00000254019","AC011676.2",14528
"14529",8,141278228,"ENSG00000254197","AC011676.3",14529
"14530",8,141326130,"ENSG00000254291","AC011676.4",14530
"14531",8,141340549,"ENSG00000253595","LINC01300",14531
"14532",8,141356500,"ENSG00000204882","GPR20",14532
"14533",8,141389939,"ENSG00000244998","AC100803.1",14533
"14534",8,141391993,"ENSG00000184489","PTP4A3",14534
"14535",8,141434545,"ENSG00000271959","AC100803.3",14535
"14536",8,141514638,"ENSG00000226490","AC138647.1",14536
"14537",8,142089827,"ENSG00000261710","AC104417.2",14537
"14538",8,142198356,"ENSG00000254008","LINC00051",14538
"14539",8,142212080,"ENSG00000171045","TSNARE1",14539
"14540",8,142403652,"ENSG00000261693","AC134682.1",14540
"14541",8,142449430,"ENSG00000181790","ADGRB1",14541
"14542",8,142611044,"ENSG00000198576","ARC",14542
"14543",8,142620373,"ENSG00000261044","AP006547.1",14543
"14544",8,142638596,"ENSG00000277332","AC108002.3",14544
"14545",8,142657460,"ENSG00000234616","JRK",14545
"14546",8,142670308,"ENSG00000167653","PSCA",14546
"14547",8,142700111,"ENSG00000160886","LY6K",14547
"14548",8,142702252,"ENSG00000253741","AC108002.1",14548
"14549",8,142727203,"ENSG00000130193","THEM6",14549
"14550",8,142727283,"ENSG00000253806","AC108002.2",14550
"14551",8,142740944,"ENSG00000126233","SLURP1",14551
"14552",8,142750150,"ENSG00000197353","LYPD2",14552
"14553",8,142763116,"ENSG00000253196","AC083841.1",14553
"14554",8,142764334,"ENSG00000284505","LYNX1-SLURP2",14554
"14555",8,142764338,"ENSG00000283992","SLURP2",14555
"14556",8,142771197,"ENSG00000180155","LYNX1",14556
"14557",8,142784880,"ENSG00000167656","LY6D",14557
"14558",8,142785374,"ENSG00000253715","AC083841.2",14558
"14559",8,142834138,"ENSG00000253728","AC083841.3",14559
"14560",8,142834247,"ENSG00000104499","GML",14560
"14561",8,142872356,"ENSG00000160882","CYP11B1",14561
"14562",8,142910559,"ENSG00000179142","CYP11B2",14562
"14563",8,142981738,"ENSG00000247317","LY6E-DT",14563
"14564",8,143017982,"ENSG00000160932","LY6E",14564
"14565",8,143080457,"ENSG00000261667","LY6L",14565
"14566",8,143157914,"ENSG00000176956","LY6H",14566
"14567",8,143213193,"ENSG00000277494","GPIHBP1",14567
"14568",8,143246821,"ENSG00000181638","ZFP41",14568
"14569",8,143247110,"ENSG00000264668","AC138696.1",14569
"14570",8,143267433,"ENSG00000250571","GLI4",14570
"14571",8,143280161,"ENSG00000253716","MINCR",14571
"14572",8,143289676,"ENSG00000185730","ZNF696",14572
"14573",8,143290399,"ENSG00000272172","AC138696.2",14573
"14574",8,143304384,"ENSG00000184428","TOP1MT",14574
"14575",8,143366631,"ENSG00000254389","RHPN1-AS1",14575
"14576",8,143368887,"ENSG00000158106","RHPN1",14576
"14577",8,143412749,"ENSG00000253931","AC105118.1",14577
"14578",8,143417679,"ENSG00000254338","MAFA-AS1",14578
"14579",8,143419182,"ENSG00000182759","MAFA",14579
"14580",8,143437655,"ENSG00000014164","ZC3H3",14580
"14581",8,143541973,"ENSG00000254859","AC067930.4",14581
"14582",8,143542110,"ENSG00000254144","AC067930.1",14582
"14583",8,143553207,"ENSG00000104518","GSDMD",14583
"14584",8,143566187,"ENSG00000204839","MROH6",14584
"14585",8,143573490,"ENSG00000255050","AC067930.5",14585
"14586",8,143574785,"ENSG00000147813","NAPRT",14586
"14587",8,143579636,"ENSG00000254741","AC067930.2",14587
"14588",8,143579697,"ENSG00000104529","EEF1D",14588
"14589",8,143597835,"ENSG00000179886","TIGD5",14589
"14590",8,143603913,"ENSG00000104524","PYCR3",14590
"14591",8,143612618,"ENSG00000104522","TSTA3",14591
"14592",8,143632071,"ENSG00000254812","AC067930.3",14592
"14593",8,143636013,"ENSG00000183309","ZNF623",14593
"14594",8,143684452,"ENSG00000181135","ZNF707",14594
"14595",8,143706694,"ENSG00000255181","CCDC166",14595
"14596",8,143709007,"ENSG00000254574","AC105219.3",14596
"14597",8,143716259,"ENSG00000181085","MAPK15",14597
"14598",8,143718246,"ENSG00000254548","AC105219.2",14598
"14599",8,143723933,"ENSG00000180921","FAM83H",14599
"14600",8,143734140,"ENSG00000203499","IQANK1",14600
"14601",8,143758153,"ENSG00000254973","AC105219.4",14601
"14602",8,143790920,"ENSG00000180900","SCRIB",14602
"14603",8,143816344,"ENSG00000179950","PUF60",14603
"14604",8,143833594,"ENSG00000185189","NRBP2",14604
"14605",8,143857324,"ENSG00000261150","EPPK1",14605
"14606",8,143915147,"ENSG00000178209","PLEC",14606
"14607",8,143977153,"ENSG00000178685","PARP10",14607
"14608",8,143990058,"ENSG00000178719","GRINA",14608
"14609",8,144012414,"ENSG00000186583","SPATC1",14609
"14610",8,144051266,"ENSG00000178814","OPLAH",14610
"14611",8,144078002,"ENSG00000255224","AC109322.1",14611
"14612",8,144078626,"ENSG00000178896","EXOSC4",14612
"14613",8,144082590,"ENSG00000197858","GPAA1",14613
"14614",8,144095027,"ENSG00000179091","CYC1",14614
"14615",8,144098633,"ENSG00000179526","SHARPIN",14615
